Timestamp, gyro_x, gyro_y, gyro_z, acc_x, acc_y, acc_z, mag_qw, mag_qx, mag_qy, ss_qx, ss_qy, ss_qz, ss_qw, stillness
114521, 0.02687728, -0.0671932, -0.03665084, 0.06225586, 1.01001, -0.0078125, -0.09996487, -0.2569937, 0.1781525, -0.01321264, 0.09158524, 0.03022582, 0.9952507, 0.997391
114531, 0.01710372, -0.05008947, -0.03420744, 0.05175781, 1.013672, -0.008789063, -0.1001019, -0.2570925, 0.1778924, -0.01335128, 0.09193192, 0.03012337, 0.9952201, 0.9906839
114541, 0.02443389, -0.03787253, -0.03909422, 0.0480957, 1.024902, -0.004882813, -0.1011613, -0.257366, 0.1778577, -0.01335539, 0.09214273, 0.03004121, 0.995203, 0.9692948
114549, 0.01099525, -0.02565558, -0.04153761, 0.05078125, 1.007324, -0.01635742, -0.1019078, -0.2576294, 0.1777807, -0.01338331, 0.09222703, 0.02985061, 0.9952006, 0.9719036
114560, 0.008551861, -0.009773556, -0.03909422, 0.06005859, 1.005371, -0.01611328, -0.1024028, -0.2578301, 0.1776484, -0.0137868, 0.09345437, 0.02989627, 0.9950792, 0.9786108
114569, 0.0219905, 0.03054236, -0.04886778, 0.04003906, 1.03125, -0.01220703, -0.1031813, -0.257822, 0.1765807, -0.0139515, 0.09420205, 0.02980928, 0.9950089, 0.9705345
114576, -0.006108472, 0.03909422, -0.07452336, 0.01733398, 1.031982, -0.008300781, -0.1038757, -0.2580972, 0.1766164, -0.0140127, 0.09475994, 0.02941988, 0.9949667, 0.940986
114597, -0.01832542, 0.05008947, -0.0671932, -0.002197266, 1.032227, -0.009765625, -0.1044362, -0.2586257, 0.1777175, -0.01417301, 0.09520063, 0.02908373, 0.9949323, 0.9112859
114606, -0.02809897, 0.02932067, -0.0891837, -0.02612305, 1.028564, 0.001464844, -0.1050691, -0.2575919, 0.1773305, -0.01448217, 0.09576538, 0.02871468, 0.9948844, 0.9155552
114615, -0.02687728, 0.001221695, -0.08429691, -0.02905273, 1.029541, 0.008789063, -0.1057729, -0.259131, 0.1748058, -0.01466403, 0.09612449, 0.02827616, 0.9948596, 0.9184527
114623, -0.043981, -0.01832542, -0.07330167, -0.02197266, 1.005371, -0.002929688, -0.1067734, -0.26024, 0.1731912, -0.01498885, 0.096448, 0.02778556, 0.9948373, 0.9481527
114629, -0.03054236, -0.03420744, -0.07574506, -0.01464844, 0.982666, -0.005371094, -0.1076098, -0.2609323, 0.1722713, -0.01598298, 0.09859249, 0.02659256, 0.9946441, 0.9733489
114638, 0.003665083, -0.04886778, -0.04886778, -0.01269531, 0.9963379, -0.008789063, -0.1084275, -0.2592943, 0.1728583, -0.01674896, 0.1006363, 0.02556998, 0.9944537, 1
114651, 0.02809897, -0.08307523, -0.03787253, -0.009521484, 1.013916, 0.0002441406, -0.1093011, -0.2593911, 0.1725798, -0.01722736, 0.1029585, 0.02449846, 0.9942347, 0.994719
114661, -0.004886778, -0.09529217, -0.03054236, -0.003662109, 1.001465, -0.01074219, -0.1101605, -0.2599745, 0.1720665, -0.01765277, 0.1047436, 0.02386653, 0.9940562, 0.994719
114669, 0.01588203, -0.1062874, -0.07574506, 0.01269531, 1.010498, -0.002929688, -0.1111105, -0.2602843, 0.1727808, -0.01805588, 0.1064149, 0.02334261, 0.9938838, 0.993943
114683, 0, -0.1026223, -0.05131117, 0.03173828, 1.021484, -0.009765625, -0.1117113, -0.2603765, 0.1726755, -0.01818739, 0.1071457, 0.02288475, 0.9938135, 0.983192
114689, -0.004886778, -0.1111742, -0.04031592, 0.06347656, 1.004883, -0.01660156, -0.1126855, -0.2604336, 0.1720081, -0.01830721, 0.1073458, 0.02271914, 0.9937935, 0.983192
114700, -0.003665083, -0.1050657, -0.01099525, 0.05761719, 0.9997559, -0.02148438, -0.1133814, -0.2608155, 0.1715312, -0.01856716, 0.1087746, 0.022943, 0.9936282, 0.983968
114707, 0.01832542, -0.103844, -0.01832542, 0.05297852, 0.9973145, -0.015625, -0.1137981, -0.2613196, 0.1712457, -0.01877545, 0.1108354, 0.02362757, 0.9933806, 1
114722, -0.003665083, -0.09407047, -0.006108472, 0.02758789, 0.9909668, -0.01074219, -0.1144571, -0.2623826, 0.1713607, -0.01896683, 0.1121755, 0.02404678, 0.9932163, 1
114730, 0.03542914, -0.1062874, -0.01954711, 0.03125, 0.9960938, -0.01416016, -0.1158254, -0.2629921, 0.1710896, -0.01906946, 0.1135574, 0.02437978, 0.9930492, 1
114739, 0.03054236, -0.09895725, -0.05253286, 0.02612305, 1.002441, -0.01074219, -0.1174837, -0.2628883, 0.1711337, -0.01906447, 0.1149483, 0.02453082, 0.9928855, 1
114751, 0.02321219, -0.08185352, -0.06108472, 0.04418945, 1.015625, -0.01367188, -0.1189661, -0.2626822, 0.1713082, -0.01908847, 0.1164559, 0.02452623, 0.9927095, 0.9910963
114760, 0.0219905, -0.06474981, -0.08551861, 0.05517578, 1.029785, -0.01660156, -0.1205137, -0.2629241, 0.1714062, -0.01902249, 0.1166311, 0.02432377, 0.9926952, 0.9625685
114768, -0.002443389, -0.05131117, -0.09895725, 0.06103516, 1.022705, -0.01879883, -0.121446, -0.2626765, 0.1714653, -0.01899376, 0.1166543, 0.02396552, 0.9927018, 0.9429722
114781, -0.009773556, -0.01099525, -0.1050657, 0.06591797, 1.019531, -0.01367188, -0.1219742, -0.2622479, 0.1714987, -0.0191229, 0.117113, 0.02358484, 0.9926544, 0.9362072
114797, -0.03542914, -0.008551861, -0.1050657, 0.04296875, 1.009277, -0.01611328, -0.1241005, -0.2648382, 0.1719479, -0.01935914, 0.1183676, 0.02368557, 0.9924985, 0.9643083
114804, -0.04886778, -0.004886778, -0.07818845, 0.01757813, 0.987793, -0.01904297, -0.1243335, -0.2664022, 0.1708561, -0.01963833, 0.1204776, 0.02401995, 0.9922312, 0.9839045
114811, -0.02443389, -0.003665083, -0.131943, -0.02807617, 0.9780273, -0.01831055, -0.1254597, -0.2653403, 0.1695575, -0.01997354, 0.1227106, 0.02394345, 0.9919526, 0.9995732
114819, -0.01099525, -0.02565558, -0.1209478, -0.04003906, 0.9812012, -0.007324219, -0.1283657, -0.2654513, 0.1699618, -0.02025449, 0.1253507, 0.02287594, 0.9916419, 1
114829, 0.02809897, -0.03176406, -0.1197261, -0.03686523, 1.001465, -0.005859375, -0.1298121, -0.2659086, 0.1704772, -0.02046713, 0.1280928, 0.02161711, 0.9913154, 1
114839, 0.02687728, -0.08063184, -0.1258345, -0.03100586, 1.005371, -0.0078125, -0.1301574, -0.2646497, 0.1692322, -0.02052889, 0.1307511, 0.02040122, 0.9909927, 1
114852, 0.02443389, -0.0867403, -0.1258345, -0.01123047, 1.012451, -0.01513672, -0.1295282, -0.2650742, 0.1693065, -0.02064824, 0.1337715, 0.01896683, 0.9906157, 0.9964979
114861, 0.03298575, -0.1148393, -0.1014006, 0.005371094, 1.016113, -0.01269531, -0.129987, -0.2651532, 0.1705216, -0.02053183, 0.1341458, 0.01837811, 0.9905784, 0.9849911
114871, 0.02809897, -0.1123959, -0.0671932, 0.02099609, 1.009277, -0.02563477, -0.1311815, -0.2646283, 0.1716218, -0.02038093, 0.1348507, 0.0179908, 0.990493, 0.9849911
114880, 0.03787253, -0.09407047, -0.05741964, 0.02441406, 1.027588, -0.01855469, -0.1332278, -0.2649114, 0.1715872, -0.020184, 0.1363667, 0.01795336, 0.9902901, 0.9644327
114888, 0.05986303, -0.07696675, -0.0671932, 0.02050781, 1.05127, -0.01367188, -0.1351818, -0.2650405, 0.1708908, -0.02000161, 0.1362735, 0.01770508, 0.9903111, 0.9205284
114905, 0.01343864, -0.05864133, -0.05741964, 0.01904297, 1.052734, -0.01220703, -0.1366254, -0.2650981, 0.1701989, -0.01984979, 0.1361117, 0.01745673, 0.9903409, 0.8632253
114912, -0.01466033, -0.05131117, -0.07085828, 0.02246094, 1.029785, -0.0234375, -0.1377502, -0.2651214, 0.1731664, -0.01986958, 0.1361954, 0.01719425, 0.9903336, 0.8602235
114923, -0.03298575, -0.01588203, -0.08063184, 0.005859375, 1.008545, -0.02148438, -0.1402422, -0.2659252, 0.1753023, -0.01975748, 0.1386211, 0.01744691, 0.9899946, 0.9156346
114929, -0.01588203, -0.04275931, -0.1026223, 0.002441406, 1.010254, -0.0246582, -0.1439772, -0.2663395, 0.1754041, -0.01963647, 0.1409321, 0.01748869, 0.9896701, 0.9721942
114941, 0.009773556, -0.07085828, -0.1099525, 0.005371094, 1.010498, -0.009765625, -0.1452598, -0.2661469, 0.1746646, -0.01941499, 0.1434795, 0.01751471, 0.9893078, 0.9985105
114949, 0.009773556, -0.07818845, -0.09651386, -0.002685547, 1.008301, -0.01367188, -0.1468843, -0.2660859, 0.1762579, -0.01917602, 0.1458852, 0.01751056, 0.9889607, 0.9985105
114959, 0.0219905, -0.07574506, -0.087962, -0.006835938, 1.006348, -0.007324219, -0.1462919, -0.2655312, 0.1783396, -0.01884302, 0.1483565, 0.01747229, 0.9886001, 0.999254
114968, 0.01466033, -0.08551861, -0.1087308, -0.002685547, 1.016357, -0.01123047, -0.1476719, -0.2649789, 0.1801676, -0.01853949, 0.1505113, 0.01732301, 0.9882827, 0.991436
114981, 0.01099525, -0.08551861, -0.09162708, 0.009521484, 1.02002, -0.01025391, -0.1491912, -0.2645653, 0.1814767, -0.01834208, 0.1511317, 0.01683647, 0.9882001, 0.9779487
114990, -0.001221695, -0.1026223, -0.03909422, 0.03735352, 1.051758, -0.01660156, -0.1517384, -0.2637653, 0.1839128, -0.01830567, 0.1511046, 0.01667776, 0.9882076, 0.9349551
115006, -0.03298575, -0.103844, -0.004886778, 0.04638672, 1.039551, -0.01953125, -0.1532878, -0.2622593, 0.1858618, -0.01828549, 0.1508814, 0.01667893, 0.9882421, 0.9024944
115013, -0.02443389, -0.0659715, 0.01221694, 0.05639648, 1.031738, -0.01806641, -0.1549211, -0.2619368, 0.1885543, -0.01829963, 0.1507811, 0.01689849, 0.9882534, 0.8847331
115020, -0.02932067, -0.03909422, -0.01832542, 0.05419922, 1.016846, -0.01904297, -0.1564902, -0.2621223, 0.1913904, -0.0182469, 0.150912, 0.01720803, 0.9882291, 0.9164372
115028, -0.02809897, -0.03542914, -0.03909422, 0.03808594, 0.9929199, -0.01416016, -0.1574246, -0.2606918, 0.1934646, -0.01759743, 0.1523779, 0.01829107, 0.9879964, 0.9574618
115038, -0.009773556, -0.01588203, -0.08429691, 0.02929688, 0.9909668, -0.001708984, -0.1584184, -0.2605014, 0.1953798, -0.01601494, 0.1558436, 0.02011202, 0.987447, 0.9887104
115051, -0.007330167, -0.02321219, -0.103844, 0.01123047, 1.000488, -0.006347656, -0.1595907, -0.2608729, 0.1975085, -0.01504743, 0.1580972, 0.02081665, 0.9870895, 1
115060, 0.01099525, -0.02932067, -0.1099525, 0.0144043, 1.02002, -0.001464844, -0.1604696, -0.2585741, 0.1999637, -0.01414329, 0.1603019, 0.02128982, 0.9867371, 0.9865036
115071, 0.02565558, -0.02932067, -0.06474981, 0.02978516, 1.037109, -0.001220703, -0.1611823, -0.2581481, 0.20205, -0.01394422, 0.1606303, 0.02103345, 0.9866921, 0.9497867
115081, 0.008551861, 0.004886778, -0.05497625, 0.03588867, 1.047119, 0.0002441406, -0.1620427, -0.2564754, 0.204398, -0.01378456, 0.1607894, 0.02082695, 0.9866728, 0.8994748
115091, -0.01343864, -0.01954711, -0.03176406, 0.008300781, 1.04126, -0.005859375, -0.1633387, -0.2551736, 0.2069729, -0.01371159, 0.160986, 0.02069226, 0.9866445, 0.8712254
115099, -0.01954711, -0.03054236, -0.02809897, 0.01757813, 1.025391, -0.009277344, -0.1647291, -0.2542937, 0.2093271, -0.01360476, 0.1611505, 0.0207217, 0.9866185, 0.8871646
115109, -0.01343864, -0.009773556, -0.04642439, 0.0078125, 1.022461, -0.004882813, -0.165255, -0.2533948, 0.212087, -0.01317791, 0.1618249, 0.02093848, 0.9865094, 0.9208066
115122, -0.02932067, -0.02565558, -0.03054236, -0.004394531, 1.006836, -0.006347656, -0.1659085, -0.2523257, 0.2151152, -0.0119757, 0.1634132, 0.02153278, 0.98625, 0.9625524
115131, -0.01343864, -0.02687728, -0.04275931, 0.001220703, 1.015381, -0.003417969, -0.1668077, -0.2509431, 0.218771, -0.01037851, 0.1654162, 0.02219179, 0.9859197, 0.976147
115141, -0.03787253, 0.006108472, -0.043981, 0.002197266, 1.020996, -0.001220703, -0.1673145, -0.2502214, 0.2206103, -0.009961988, 0.1659802, 0.02223082, 0.9858282, 0.9781515
115152, -0.02565558, 0.006108472, -0.03054236, 0.01049805, 1.005859, -0.01025391, -0.1679022, -0.2496191, 0.2225835, -0.008999815, 0.1672343, 0.02253657, 0.9856187, 0.9781515
115161, -0.02687728, 0.03176406, -0.05741964, 0.009521484, 1.007813, -0.01220703, -0.1684839, -0.2489626, 0.2242364, -0.007379347, 0.1692034, 0.02309428, 0.985283, 0.9853346
115170, -0.01466033, 0.04642439, -0.05131117, 0.0144043, 1.000977, -0.01708984, -0.1690526, -0.2482859, 0.2256796, -0.005789601, 0.1711862, 0.02349894, 0.9849415, 1
115182, -0.001221695, 0.03542914, -0.04520269, -0.003173828, 0.996582, -0.01489258, -0.1702257, -0.247561, 0.2279759, -0.003368156, 0.173991, 0.02402609, 0.9844484, 1
115196, 0.003665083, 0.05253286, -0.06230642, -0.02636719, 1.001953, -0.01269531, -0.1715202, -0.2466151, 0.2308021, -0.001767209, 0.1758069, 0.02423069, 0.9841248, 1
115200, 0.006108472, 0.043981, -0.1062874, -0.0534668, 1.009033, -0.005126953, -0.1733525, -0.2448908, 0.2362141, -0.0002155781, 0.177609, 0.02423465, 0.9838028, 0.9993844
115210, 0.009773556, 0.05008947, -0.1123959, -0.06567383, 1.019043, -0.005859375, -0.1751785, -0.2433905, 0.2405041, 0.0007686815, 0.1787867, 0.02383298, 0.983599, 0.9844859
115220, -0.006108472, 0.03420744, -0.1282779, -0.04882813, 1.011475, -0.002197266, -0.1766361, -0.2422968, 0.2433849, 0.00145039, 0.1796083, 0.02332061, 0.9834607, 0.9809463
115230, -0.02565558, 0.008551861, -0.1099525, -0.0390625, 1.003906, -0.009277344, -0.1776034, -0.241363, 0.2454838, 0.002768981, 0.1809378, 0.02279209, 0.9832266, 0.9815618
115238, -0.03420744, -0.01588203, -0.07207997, -0.004394531, 1.009277, -0.02001953, -0.1780349, -0.2410265, 0.2463801, 0.005169811, 0.1830729, 0.02227338, 0.9828334, 0.9964603
115252, -0.01954711, -0.02321219, -0.05375456, 0.004394531, 0.9978027, -0.02661133, -0.1783442, -0.2408856, 0.2469724, 0.006689431, 0.1843528, 0.02208217, 0.9825892, 1
115261, -0.01954711, -0.01954711, -0.03054236, 0.0007324219, 1.005859, -0.02978516, -0.1786877, -0.2405705, 0.2481659, 0.008167258, 0.1856128, 0.02199552, 0.9823428, 1
115270, 0.001221695, -0.04275931, -0.01832542, -0.007324219, 1.010742, -0.02636719, -0.178984, -0.2402378, 0.2491062, 0.009657868, 0.1867402, 0.02192154, 0.9821173, 0.9985166
115281, -0.01832542, -0.05253286, -0.02932067, -0.005615234, 1.004395, -0.0234375, -0.1792928, -0.239875, 0.2501469, 0.01097223, 0.1876277, 0.02187215, 0.9819355, 0.9985166
115289, -0.002443389, -0.03787253, -0.043981, -0.008056641, 1.028809, -0.01708984, -0.1796136, -0.2394832, 0.2512851, 0.01189391, 0.1881992, 0.02173375, 0.9818185, 0.9732072
115298, -0.01710372, -0.008551861, -0.07452336, -0.002685547, 1.026123, -0.01806641, -0.1799827, -0.2389531, 0.2525649, 0.01211501, 0.1882545, 0.02149652, 0.9818103, 0.9529765
115312, -0.05131117, 0.01588203, -0.06963658, 0.001708984, 1.012207, -0.02099609, -0.1803904, -0.2383601, 0.253911, 0.01272037, 0.1889294, 0.02113606, 0.9816809, 0.9497418
115321, -0.06474981, 0.04031592, -0.09773555, 0.001220703, 1.009277, -0.015625, -0.1808354, -0.2377063, 0.2553211, 0.01401537, 0.1901436, 0.02090528, 0.9814337, 0.9750511
115331, -0.05131117, 0.03176406, -0.07696675, -0.02612305, 1.001953, -0.01708984, -0.1815409, -0.2366681, 0.257629, 0.01510467, 0.1912929, 0.0207259, 0.981198, 0.9967651
115342, -0.05864133, 0.01588203, -0.08063184, -0.02050781, 0.9912109, -0.01660156, -0.1820726, -0.2358654, 0.2592573, 0.01633826, 0.1923621, 0.02060045, 0.9809718, 1
115351, -0.04886778, 0.01588203, -0.1087308, -0.02050781, 0.9987793, -0.009765625, -0.1826484, -0.2349144, 0.2610174, 0.0175537, 0.1933307, 0.02042348, 0.9807641, 1
115360, -0.05741964, -0.006108472, -0.1087308, -0.02954102, 1.00415, -0.006347656, -0.1832495, -0.2339088, 0.2628434, 0.01884255, 0.1942149, 0.02013132, 0.9805716, 1
115366, -0.07207997, -0.02809897, -0.09529217, -0.0168457, 1.008789, -0.006835938, -0.1838749, -0.2328506, 0.264733, 0.02002154, 0.1949688, 0.01988499, 0.9804035, 1
115383, -0.05986303, -0.03420744, -0.1282779, -0.01635742, 1.006348, -0.006347656, -0.1845974, -0.2316492, 0.2667311, 0.02172772, 0.1958576, 0.01953793, 0.980197, 1
115391, -0.06352811, -0.02565558, -0.09895725, -0.01220703, 1.0271, -0.00390625, -0.1857274, -0.2297274, 0.2698182, 0.0218202, 0.1959339, 0.01912599, 0.9801878, 0.9770939
115401, -0.05619795, -0.02932067, -0.05864133, -0.006347656, 1.018066, -0.0078125, -0.1865228, -0.2283413, 0.2719619, 0.0218, 0.1959321, 0.01882353, 0.9801944, 0.9662724
115409, -0.05986303, -0.02443389, -0.05253286, -0.02758789, 1.000977, -0.006835938, -0.1873387, -0.2269009, 0.2741447, 0.02269295, 0.1962464, 0.01884108, 0.9801111, 0.9662724
115422, -0.01954711, -0.004886778, -0.04642439, -0.04443359, 0.996582, -0.002929688, -0.1882844, -0.2252702, 0.2764849, 0.02423283, 0.1967764, 0.0190576, 0.9799636, 0.9891785
115429, -0.008551861, 0.001221695, -0.05008947, -0.05249023, 0.9978027, -0.006347656, -0.1892572, -0.2235985, 0.2788703, 0.0259419, 0.1973431, 0.01922777, 0.9798027, 1
115441, 0.02076881, -0.0219905, -0.06108472, -0.05249023, 1.002441, -0.0009765625, -0.190256, -0.2218875, 0.281299, 0.02861297, 0.198057, 0.01935503, 0.9795817, 1
115451, 0.03176406, -0.01466033, -0.0671932, -0.03759766, 1.024414, 0.005859375, -0.191381, -0.2199183, 0.2838255, 0.02942142, 0.198194, 0.019168, 0.9795336, 0.9798393
115461, 0.02443389, -0.01221694, -0.09162708, -0.02587891, 1.046143, 0.0009765625, -0.193191, -0.2168736, 0.2877585, 0.02973725, 0.1982159, 0.01881306, 0.9795266, 0.931222
115472, -0.01343864, 0.006108472, -0.07574506, -0.01489258, 1.031982, -0.001220703, -0.1945862, -0.2146573, 0.2906128, 0.02996929, 0.1982282, 0.01847708, 0.9795235, 0.9017679
115481, -0.01710372, 0.007330167, -0.06963658, -0.01318359, 1.024414, -0.005371094, -0.1960546, -0.2124852, 0.2934563, 0.03023771, 0.1983572, 0.01826249, 0.9794931, 0.9025779
115490, -0.02076881, 0.02932067, -0.05741964, -0.0246582, 1.022461, -0.002929688, -0.1975937, -0.2103563, 0.2962885, 0.0307327, 0.1985361, 0.01813371, 0.9794438, 0.9341788
115498, -0.01466033, 0.02809897, -0.05741964, -0.03466797, 1.023682, 0.005126953, -0.1991934, -0.2082332, 0.2993017, 0.03117844, 0.1987685, 0.01800843, 0.9793849, 0.9445911
115511, -0.03298575, 0.01466033, -0.03787253, -0.03564453, 1.027588, 0.01025391, -0.2008622, -0.2061249, 0.30231, 0.03178734, 0.1990338, 0.01796688, 0.9793122, 0.9395991
115527, -0.04031592, -0.001221695, -0.04764608, -0.0234375, 1.023926, -0.004394531, -0.2035534, -0.2030827, 0.3068561, 0.03211827, 0.1991111, 0.01793947, 0.9792863, 0.9325764
115535, -0.05131117, 0.009773556, -0.05497625, -0.01245117, 1.011963, -0.001464844, -0.2054362, -0.2012139, 0.3098963, 0.03288036, 0.199232, 0.01807662, 0.9792337, 0.9488974
115538, -0.04275931, 0.006108472, -0.04886778, -0.0300293, 1.005859, -0.006835938, -0.2073727, -0.1994554, 0.3129856, 0.03481196, 0.1994867, 0.01854811, 0.9791064, 0.9732401
115548, -0.05741964, 0, -0.02076881, -0.03662109, 0.9882813, -0.01025391, -0.2093534, -0.1978327, 0.3160868, 0.03774595, 0.1998618, 0.0193485, 0.9789056, 0.9972793
115557, -0.04275931, 0.01343864, -0.03054236, -0.02954102, 0.9946289, -0.006835938, -0.2113763, -0.1963423, 0.319199, 0.04054169, 0.2001847, 0.02022818, 0.9787101, 1
115568, -0.0219905, 0.02321219, -0.04153761, -0.01806641, 1.004883, -0.008300781, -0.2135233, -0.1950093, 0.3223771, 0.04462234, 0.2007625, 0.0213068, 0.9783912, 1
115581, -0.03054236, 0.04764608, -0.06352811, -0.01269531, 1.004883, -0.0078125, -0.2157193, -0.193767, 0.3256019, 0.04714666, 0.2012599, 0.02188314, 0.9781579, 1
115591, -0.01832542, 0.07452336, -0.08429691, -0.01464844, 1.009033, -0.004882813, -0.2191223, -0.1920998, 0.3305279, 0.04956002, 0.2018316, 0.02232859, 0.9779108, 1
115600, -0.02687728, 0.103844, -0.09407047, -0.03076172, 0.9963379, -0.009765625, -0.2214072, -0.1910886, 0.3337908, 0.05190363, 0.2025101, 0.02276934, 0.9776387, 1
115608, -0.04153761, 0.08551861, -0.09162708, -0.03222656, 0.9814453, -0.01611328, -0.2237015, -0.1901888, 0.3371713, 0.05412679, 0.2031574, 0.02320703, 0.9773735, 1
115619, -0.02932067, 0.05131117, -0.09895725, -0.03417969, 0.9797363, -0.01611328, -0.226151, -0.1894529, 0.3406855, 0.05623693, 0.2036911, 0.02361176, 0.9771335, 1
115628, 0.006108472, 0.03420744, -0.06230642, -0.03613281, 0.9904785, -0.01464844, -0.2298185, -0.1883336, 0.345871, 0.05956145, 0.204262, 0.02426395, 0.9768013, 1
115641, 0.02565558, 0.02443389, -0.02321219, -0.04492188, 0.9951172, -0.01025391, -0.2385391, -0.1856518, 0.3581117, 0.06199159, 0.2045784, 0.02491464, 0.9765675, 1
115650, 0.03787253, 0.003665083, -0.01466033, -0.05249023, 1.021484, -0.006347656, -0.2630637, -0.1775313, 0.3929599, 0.06478947, 0.2048939, 0.02569604, 0.9762995, 0.9828642
115660, 0.02809897, 0.01710372, -0.003665083, -0.03442383, 1.032471, -0.005859375, -0.273222, -0.1737621, 0.4077453, 0.06553979, 0.2049798, 0.02577458, 0.9762293, 0.9521162
115671, 0.02809897, 0.01221694, 0.004886778, -0.02148438, 1.050781, -0.008789063, -0.2796566, -0.1713416, 0.4169731, 0.06605921, 0.20508, 0.02588687, 0.9761703, 0.8973992
115678, 0, 0.03054236, 0.02687728, -0.008300781, 1.044189, -0.01831055, -0.2827785, -0.1701515, 0.4213842, 0.06649347, 0.2051499, 0.02601369, 0.9761228, 0.8686911
115688, -0.008551861, 0.03787253, 0.04153761, -0.01098633, 1.036621, -0.01611328, -0.2854539, -0.1691471, 0.4251439, 0.06691685, 0.2053084, 0.02631543, 0.9760524, 0.8636997
115709, -0.008551861, 0.04764608, 0.04764608, -0.02050781, 1.041748, -0.01367188, -0.2908787, -0.1671448, 0.4326454, 0.06763718, 0.2056137, 0.02691712, 0.9759221, 0.8756973
115712, -0.02321219, 0.06230642, 0.01710372, -0.02514648, 1.040283, -0.005859375, -0.2992325, -0.1640984, 0.4440669, 0.06805719, 0.2058949, 0.02724925, 0.9758243, 0.8807366
115721, -0.03787253, 0.09040539, 0.01466033, -0.01489258, 1.008545, -0.0168457, -0.3100313, -0.1612602, 0.4581229, 0.0690787, 0.2063258, 0.0277805, 0.9756466, 0.916476
115728, -0.043981, 0.09895725, -0.008551861, -0.01513672, 0.9931641, -0.01123047, -0.3185881, -0.1591204, 0.4684045, 0.07356532, 0.2070228, 0.02959731, 0.9751173, 0.9591953
115739, -0.01710372, 0.06230642, -0.009773556, -0.02490234, 0.9953613, -0.01635742, -0.3317443, -0.1562922, 0.4837636, 0.07784757, 0.2076879, 0.03127529, 0.9745909, 1
115750, -0.01466033, 0.03420744, 0.05253286, -0.01147461, 1.01001, -0.0078125, -0.3456913, -0.1529145, 0.4990405, 0.08209668, 0.208229, 0.03297058, 0.9740708, 0.9998598
115760, 0.001221695, 0.03787253, 0.05253286, -0.007324219, 1.016846, -0.01025391, -0.3593214, -0.1493104, 0.5131672, 0.0849111, 0.2086158, 0.03434068, 0.9736993, 0.9906281
115771, -0.003665083, 0.03298575, 0.02565558, -0.01171875, 1.020996, -0.0078125, -0.3734081, -0.1448275, 0.5260806, 0.08688123, 0.2090369, 0.03547377, 0.9733945, 0.9758372
115782, -0.0219905, 0.09162708, 0.004886778, -0.01489258, 1.013672, -0.01513672, -0.3865452, -0.1400658, 0.5365804, 0.0886586, 0.2096611, 0.03642148, 0.973065, 0.9707851
115792, -0.03787253, 0.1233911, -0.03542914, -0.03125, 1.004883, -0.01416016, -0.4069676, -0.1315638, 0.5496204, 0.09058472, 0.2104774, 0.0374254, 0.9726731, 0.9800167
115800, -0.03420744, 0.1270562, -0.05131117, -0.03979492, 0.9921875, -0.01220703, -0.419196, -0.1260887, 0.5559874, 0.09511539, 0.2120998, 0.03954315, 0.971804, 0.9948077
115809, -0.0219905, 0.1282779, -0.04275931, -0.05493164, 0.9914551, -0.01123047, -0.4286362, -0.1182049, 0.5602523, 0.09940439, 0.2138665, 0.04138568, 0.9709105, 1
115819, 0.006108472, 0.087962, -0.01832542, -0.06323242, 0.9887695, -0.003417969, -0.439191, -0.1080206, 0.561757, 0.1035342, 0.2156953, 0.04290919, 0.9700078, 1
115837, 0.03665084, 0.06352811, -0.02565558, -0.05664063, 0.9951172, -0.002929688, -0.4464674, -0.1004918, 0.5615844, 0.1096133, 0.2185284, 0.04500745, 0.9686097, 1
115841, 0.02443389, 0.04031592, -0.02932067, -0.04833984, 1.006592, -0.005859375, -0.4539871, -0.08779841, 0.5592598, 0.1136271, 0.2204808, 0.04649025, 0.9676341, 1
115850, 0.05131117, 0.05741964, 0.008551861, -0.02905273, 1.051758, 0.0002441406, -0.4676043, -0.07281094, 0.5557834, 0.1146363, 0.2211263, 0.04689146, 0.9673484, 0.9437881
115859, 0.0219905, 0.0867403, 0.02565558, -0.03076172, 1.046143, -0.001464844, -0.4758042, -0.06311303, 0.5551233, 0.1152105, 0.221587, 0.04717562, 0.967161, 0.8949938
115870, 0.004886778, 0.07330167, -0.009773556, -0.04272461, 1.034668, -0.0002441406, -0.4816132, -0.05580451, 0.555071, 0.1158064, 0.2222018, 0.0476562, 0.9669252, 0.8609276
115879, 0.001221695, 0.06108472, -0.004886778, -0.04101563, 1.025146, -0.004882813, -0.4894162, -0.04749263, 0.5485732, 0.1164874, 0.2228921, 0.04812109, 0.9666615, 0.8958352
115888, -0.01954711, 0.07452336, -0.003665083, -0.04125977, 1.015381, 0.0009765625, -0.4951875, -0.0415654, 0.5432017, 0.1176918, 0.223892, 0.04897133, 0.9662416, 0.9363372
115903, -0.02321219, 0.03787253, -0.02565558, -0.04345703, 1.010986, -0.00390625, -0.5010769, -0.03851144, 0.5364621, 0.1209085, 0.2265267, 0.05130427, 0.9651086, 0.9678336
115912, -0.02809897, 0.05375456, -0.043981, -0.03466797, 1.002441, -0.008789063, -0.5044729, -0.03711995, 0.5324205, 0.1254639, 0.2302863, 0.05451148, 0.9634602, 0.9891378
115920, 0.01221694, 0.06108472, -0.04520269, -0.02148438, 1.028564, -0.006347656, -0.5087171, -0.03259728, 0.5222017, 0.1288157, 0.2334028, 0.0569728, 0.9621246, 0.9723523
